Timestamp;N;Repetition;Q1TimeInMsec;Q2TimeInMsec;Q3TimeInMsec;CustomerTableInByte;ItemTableInByte;JoinTableInByte;NumRecordsToProcess;Type
1485919223;4770000;16;186621;3940919;2981730;457920000;80136000;1208;150;ColumnStore
1485919224;4770000;16;296154;3495774;18618013;457920000;80136000;1208;150;RowStore
1485919226;4770000;17;201372;5014445;2922764;457920000;80136000;1208;150;ColumnStore
1485919227;4770000;17;200908;2446736;18535854;457920000;80136000;1208;150;RowStore
1485919229;4770000;18;177946;5402271;4878252;457920000;80136000;1208;150;ColumnStore
1485919230;4770000;18;232170;2616886;18237696;457920000;80136000;1208;150;RowStore
1485919232;4770000;19;244170;4120518;3066190;457920000;80136000;1208;150;ColumnStore
1485919233;4770000;19;220440;2440487;16955555;457920000;80136000;1208;150;RowStore
1485919235;4770000;20;181343;4824664;3101662;457920000;80136000;1208;150;ColumnStore
1485919236;4770000;20;196082;2248734;18748782;457920000;80136000;1208;150;RowStore
1485919238;4770000;21;175539;4603234;3528791;457920000;80136000;1208;150;ColumnStore
1485919239;4770000;21;223323;2857513;20722323;457920000;80136000;1208;150;RowStore
1485919241;4770000;22;238050;4129304;3665258;457920000;80136000;1208;150;ColumnStore
1485919242;4770000;22;178348;2398127;22512393;457920000;80136000;1208;150;RowStore
1485919244;4770000;23;300322;5145207;3055307;457920000;80136000;1208;150;ColumnStore
1485919245;4770000;23;188997;2265824;20908991;457920000;80136000;1208;150;RowStore
1485919246;4770000;24;218193;4069652;3190704;457920000;80136000;1208;150;ColumnStore
1485919248;4770000;24;226274;2137498;20948311;457920000;80136000;1208;150;RowStore
1485919249;4770000;25;185352;3995161;3085475;457920000;80136000;1208;150;ColumnStore
1485919251;4770000;25;226756;2824290;23087957;457920000;80136000;1208;150;RowStore
1485919252;4770000;26;180295;4044481;3146804;457920000;80136000;1208;150;ColumnStore
1485919254;4770000;26;202256;2276962;19547406;457920000;80136000;1208;150;RowStore
1485919255;4770000;27;223300;4150010;3120138;457920000;80136000;1208;150;ColumnStore
1485919257;4770000;27;413444;2581210;21393816;457920000;80136000;1208;150;RowStore
1485919258;4770000;28;209338;4400451;3287923;457920000;80136000;1208;150;ColumnStore
1485919260;4770000;28;276529;2530139;19662363;457920000;80136000;1208;150;RowStore
1485919261;4770000;29;220011;4566174;3786859;457920000;80136000;1208;150;ColumnStore
1485919262;4770000;29;214912;2057097;19127743;457920000;80136000;1208;150;RowStore
1485919264;4770000;30;164883;4183364;3010726;457920000;80136000;1208;150;ColumnStore
1485919265;4770000;30;231651;2935914;19569111;457920000;80136000;1208;150;RowStore
1485919267;4770000;31;225928;4142579;3065288;457920000;80136000;1208;150;ColumnStore
1485919268;4770000;31;208758;3336107;18933453;457920000;80136000;1208;150;RowStore
1485919270;4770000;32;209805;4366592;3201577;457920000;80136000;1208;150;ColumnStore
1485919271;4770000;32;209419;2457108;15436390;457920000;80136000;1208;150;RowStore
1485919273;4770000;33;176219;4042889;3140643;457920000;80136000;1208;150;ColumnStore
1485919274;4770000;33;195915;2654124;19499564;457920000;80136000;1208;150;RowStore
1485919276;4770000;34;184207;3952188;3635156;457920000;80136000;1208;150;ColumnStore
1485919277;4770000;34;198250;2262690;18050284;457920000;80136000;1208;150;RowStore
1485919278;4770000;35;294501;4180827;3002636;457920000;80136000;1208;150;ColumnStore
1485919280;4770000;35;237116;2427764;20778388;457920000;80136000;1208;150;RowStore
1485919281;4770000;36;229025;4244948;3037644;457920000;80136000;1208;150;ColumnStore
1485919283;4770000;36;275394;3069648;21301883;457920000;80136000;1208;150;RowStore
1485919284;4770000;37;231229;4171242;3078321;457920000;80136000;1208;150;ColumnStore
1485919286;4770000;37;213562;2640445;18617971;457920000;80136000;1208;150;RowStore
1485919287;4770000;38;252344;4508293;2996940;457920000;80136000;1208;150;ColumnStore
1485919289;4770000;38;205511;2857067;16898199;457920000;80136000;1208;150;RowStore
1485919290;4770000;39;188824;5032584;2927016;457920000;80136000;1208;150;ColumnStore
1485919291;4770000;39;195360;2349358;23868473;457920000;80136000;1208;150;RowStore
1485919293;4770000;40;194970;4163230;2937550;457920000;80136000;1208;150;ColumnStore
1485919294;4770000;40;211558;2344639;20367338;457920000;80136000;1208;150;RowStore
1485919296;4770000;41;206229;4597523;3462329;457920000;80136000;1208;150;ColumnStore
1485919297;4770000;41;197924;2796420;17190195;457920000;80136000;1208;150;RowStore
1485919299;4770000;42;273367;4303580;3012175;457920000;80136000;1208;150;ColumnStore
1485919300;4770000;42;196934;2143058;24788006;457920000;80136000;1208;150;RowStore
1485919302;4770000;43;208772;4229809;3064260;457920000;80136000;1208;150;ColumnStore
1485919303;4770000;43;220430;2193427;22871869;457920000;80136000;1208;150;RowStore
1485919304;4770000;44;201617;4216609;2982266;457920000;80136000;1208;150;ColumnStore
1485919306;4770000;44;251689;2746609;15363800;457920000;80136000;1208;150;RowStore
1485919307;4770000;45;170319;3989048;2868153;457920000;80136000;1208;150;ColumnStore
1485919309;4770000;45;197271;2792471;17367824;457920000;80136000;1208;150;RowStore
1485919310;4770000;46;225732;4128338;3540448;457920000;80136000;1208;150;ColumnStore
1485919312;4770000;46;189992;3513828;20387034;457920000;80136000;1208;150;RowStore
1485919313;4770000;47;230368;4407350;3601013;457920000;80136000;1208;150;ColumnStore
1485919315;4770000;47;206202;2623311;16729672;457920000;80136000;1208;150;RowStore
1485919316;4770000;48;199872;4640723;3095233;457920000;80136000;1208;150;ColumnStore
1485919317;4770000;48;264983;2489361;19894636;457920000;80136000;1208;150;RowStore
1485919319;4770000;49;230107;4112362;3028765;457920000;80136000;1208;150;ColumnStore
1485919320;4770000;49;210933;2589359;18608684;457920000;80136000;1208;150;RowStore
1485919322;6260000;0;210622;4116831;4963294;600960000;105168000;1208;150;ColumnStore
1485919324;6260000;0;239536;2361599;30072766;600960000;105168000;1208;150;RowStore
1485919326;6260000;1;198673;4652497;3879548;600960000;105168000;1208;150;ColumnStore
1485919328;6260000;1;235823;2103465;29951894;600960000;105168000;1208;150;RowStore
1485919330;6260000;2;214899;4638599;4008823;600960000;105168000;1208;150;ColumnStore
1485919332;6260000;2;235290;2377827;23852160;600960000;105168000;1208;150;RowStore
1485919334;6260000;3;225682;4761290;3870227;600960000;105168000;1208;150;ColumnStore
1485919335;6260000;3;246695;2015650;28514374;600960000;105168000;1208;150;RowStore
1485919337;6260000;4;249600;4442744;4066896;600960000;105168000;1208;150;ColumnStore
1485919339;6260000;4;231156;2668850;21768622;600960000;105168000;1208;150;RowStore
1485919341;6260000;5;198978;4451566;3906708;600960000;105168000;1208;150;ColumnStore
1485919343;6260000;5;240782;2586822;27980191;600960000;105168000;1208;150;RowStore
1485919345;6260000;6;214410;4700314;3877060;600960000;105168000;1208;150;ColumnStore
1485919347;6260000;6;223218;2642217;33957984;600960000;105168000;1208;150;RowStore
1485919349;6260000;7;300797;4515353;3937243;600960000;105168000;1208;150;ColumnStore
1485919351;6260000;7;275311;2682832;28358971;600960000;105168000;1208;150;RowStore
1485919352;6260000;8;196721;5512519;4295037;600960000;105168000;1208;150;ColumnStore
1485919354;6260000;8;227319;2683727;24460101;600960000;105168000;1208;150;RowStore
1485919356;6260000;9;284878;4741058;4024909;600960000;105168000;1208;150;ColumnStore
1485919358;6260000;9;199751;2449324;30258526;600960000;105168000;1208;150;RowStore
1485919360;6260000;10;199812;5701169;4707394;600960000;105168000;1208;150;ColumnStore
1485919362;6260000;10;197558;2501370;29980538;600960000;105168000;1208;150;RowStore
1485919364;6260000;11;203724;4531728;3929740;600960000;105168000;1208;150;ColumnStore
1485919366;6260000;11;208730;1990740;23763256;600960000;105168000;1208;150;RowStore
1485919368;6260000;12;213964;4715181;3956246;600960000;105168000;1208;150;ColumnStore
1485919369;6260000;12;198684;2533267;28216938;600960000;105168000;1208;150;RowStore
1485919371;6260000;13;194314;4560102;4629636;600960000;105168000;1208;150;ColumnStore
1485919373;6260000;13;255697;2212172;26302003;600960000;105168000;1208;150;RowStore
1485919375;6260000;14;238063;4688291;3840034;600960000;105168000;1208;150;ColumnStore
1485919377;6260000;14;209466;2301598;23816838;600960000;105168000;1208;150;RowStore
1485919379;6260000;15;215421;5396397;3851590;600960000;105168000;1208;150;ColumnStore
1485919381;6260000;15;227408;3165682;28598854;600960000;105168000;1208;150;RowStore
1485919382;6260000;16;190657;4632067;3917179;600960000;105168000;1208;150;ColumnStore
1485919384;6260000;16;220102;2611872;23145280;600960000;105168000;1208;150;RowStore
1485919386;6260000;17;198384;4704779;3988038;600960000;105168000;1208;150;ColumnStore
1485919388;6260000;17;237640;2758199;26190842;600960000;105168000;1208;150;RowStore
1485919390;6260000;18;230480;4638357;4641313;600960000;105168000;1208;150;ColumnStore
1485919392;6260000;18;222721;2436215;24824905;600960000;105168000;1208;150;RowStore
1485919393;6260000;19;209469;5071060;3810264;600960000;105168000;1208;150;ColumnStore
1485919395;6260000;19;247888;2050868;26121626;600960000;105168000;1208;150;RowStore
1485919397;6260000;20;202095;4639501;3929710;600960000;105168000;1208;150;ColumnStore
1485919399;6260000;20;188921;2601379;26559148;600960000;105168000;1208;150;RowStore
1485919401;6260000;21;209842;4797421;3792659;600960000;105168000;1208;150;ColumnStore
1485919403;6260000;21;182706;2589177;27197545;600960000;105168000;1208;150;RowStore
1485919405;6260000;22;212614;5251942;6962707;600960000;105168000;1208;150;ColumnStore
1485919406;6260000;22;224195;2314154;24316376;600960000;105168000;1208;150;RowStore
1485919408;6260000;23;205820;4673294;3993486;600960000;105168000;1208;150;ColumnStore
1485919410;6260000;23;232562;2586761;23944465;600960000;105168000;1208;150;RowStore
1485919412;6260000;24;287800;5746584;3810253;600960000;105168000;1208;150;ColumnStore
1485919414;6260000;24;224675;2475621;27743723;600960000;105168000;1208;150;RowStore
1485919416;6260000;25;269926;4532479;3825552;600960000;105168000;1208;150;ColumnStore
1485919417;6260000;25;249742;2307203;25476046;600960000;105168000;1208;150;RowStore
1485919419;6260000;26;188714;4514747;4396695;600960000;105168000;1208;150;ColumnStore
1485919421;6260000;26;260322;2721679;29862661;600960000;105168000;1208;150;RowStore
1485919423;6260000;27;220875;4655139;5106178;600960000;105168000;1208;150;ColumnStore
1485919425;6260000;27;192321;2726648;24800306;600960000;105168000;1208;150;RowStore
1485919427;6260000;28;326974;5145201;5071210;600960000;105168000;1208;150;ColumnStore
1485919429;6260000;28;201430;2576082;32351619;600960000;105168000;1208;150;RowStore
1485919431;6260000;29;198592;7635999;4829093;600960000;105168000;1208;150;ColumnStore
1485919432;6260000;29;262224;2449440;27936130;600960000;105168000;1208;150;RowStore
1485919434;6260000;30;227871;4740165;3969524;600960000;105168000;1208;150;ColumnStore
1485919436;6260000;30;239354;2407741;28085439;600960000;105168000;1208;150;RowStore
1485919438;6260000;31;309174;4693224;3845177;600960000;105168000;1208;150;ColumnStore
1485919440;6260000;31;269796;2824388;22327726;600960000;105168000;1208;150;RowStore
1485919442;6260000;32;204327;4683277;3947984;600960000;105168000;1208;150;ColumnStore
1485919444;6260000;32;212621;2740215;24831567;600960000;105168000;1208;150;RowStore
1485919445;6260000;33;250055;4678722;3903467;600960000;105168000;1208;150;ColumnStore
1485919447;6260000;33;214467;2767247;23891337;600960000;105168000;1208;150;RowStore
1485919449;6260000;34;268813;4774997;4610279;600960000;105168000;1208;150;ColumnStore
1485919451;6260000;34;325105;1884328;28694935;600960000;105168000;1208;150;RowStore
1485919453;6260000;35;178298;4875704;4707481;600960000;105168000;1208;150;ColumnStore
1485919455;6260000;35;279252;2325873;26540624;600960000;105168000;1208;150;RowStore
1485919456;6260000;36;221023;7506461;3957600;600960000;105168000;1208;150;ColumnStore
1485919458;6260000;36;184455;2669540;24910724;600960000;105168000;1208;150;RowStore
1485919460;6260000;37;199297;5286510;4469883;600960000;105168000;1208;150;ColumnStore
1485919462;6260000;37;217729;2410652;21025339;600960000;105168000;1208;150;RowStore
1485919464;6260000;38;260844;5676372;3954120;600960000;105168000;1208;150;ColumnStore
1485919466;6260000;38;230353;2112809;23648161;600960000;105168000;1208;150;RowStore
1485919468;6260000;39;261084;5209658;4693200;600960000;105168000;1208;150;ColumnStore
1485919469;6260000;39;214712;3017666;24248606;600960000;105168000;1208;150;RowStore
1485919471;6260000;40;214157;4672073;4188748;600960000;105168000;1208;150;ColumnStore
1485919473;6260000;40;214660;2648346;33127072;600960000;105168000;1208;150;RowStore
1485919475;6260000;41;218387;5989402;4719100;600960000;105168000;1208;150;ColumnStore
1485919477;6260000;41;222492;2415882;27637427;600960000;105168000;1208;150;RowStore
1485919479;6260000;42;203375;4661813;3897460;600960000;105168000;1208;150;ColumnStore
1485919480;6260000;42;178494;3109930;27173546;600960000;105168000;1208;150;RowStore
1485919482;6260000;43;216400;4681836;4410496;600960000;105168000;1208;150;ColumnStore
1485919484;6260000;43;284395;3407966;22691899;600960000;105168000;1208;150;RowStore
1485919486;6260000;44;179558;5563167;3988098;600960000;105168000;1208;150;ColumnStore
1485919488;6260000;44;205769;2086544;26161292;600960000;105168000;1208;150;RowStore
1485919490;6260000;45;190034;4581870;3812277;600960000;105168000;1208;150;ColumnStore
1485919492;6260000;45;224564;2403501;29944207;600960000;105168000;1208;150;RowStore
1485919493;6260000;46;184759;5699779;4766177;600960000;105168000;1208;150;ColumnStore
1485919495;6260000;46;223434;2412702;21887019;600960000;105168000;1208;150;RowStore
1485919497;6260000;47;187488;4743774;3868107;600960000;105168000;1208;150;ColumnStore
1485919499;6260000;47;223559;2176222;25189885;600960000;105168000;1208;150;RowStore
1485919501;6260000;48;230188;4673555;3775967;600960000;105168000;1208;150;ColumnStore
1485919503;6260000;48;268504;2896669;21201452;600960000;105168000;1208;150;RowStore
1485919504;6260000;49;188087;4651239;3871873;600960000;105168000;1208;150;ColumnStore
1485919506;6260000;49;239369;2252348;28121905;600960000;105168000;1208;150;RowStore
1485919509;7750000;0;242842;7735359;5072650;744000000;130200000;1208;150;ColumnStore
1485919511;7750000;0;196273;3832358;33360973;744000000;130200000;1208;150;RowStore
1485919513;7750000;1;198519;4757105;5554456;744000000;130200000;1208;150;ColumnStore
1485919515;7750000;1;275007;2557130;26910013;744000000;130200000;1208;150;RowStore
1485919518;7750000;2;201653;4116539;4679482;744000000;130200000;1208;150;ColumnStore
1485919520;7750000;2;220719;2527413;38107466;744000000;130200000;1208;150;RowStore
1485919522;7750000;3;189901;4215839;4788577;744000000;130200000;1208;150;ColumnStore
1485919525;7750000;3;207142;2584911;31839568;744000000;130200000;1208;150;RowStore
1485919527;7750000;4;192928;4143628;4803063;744000000;130200000;1208;150;ColumnStore
1485919529;7750000;4;186204;2234005;30405694;744000000;130200000;1208;150;RowStore
1485919532;7750000;5;228256;4238975;4734531;744000000;130200000;1208;150;ColumnStore
1485919534;7750000;5;185216;2494648;30422354;744000000;130200000;1208;150;RowStore
1485919536;7750000;6;236073;4371066;5590082;744000000;130200000;1208;150;ColumnStore
1485919538;7750000;6;202946;3084762;34480256;744000000;130200000;1208;150;RowStore
1485919541;7750000;7;210620;4277201;5894782;744000000;130200000;1208;150;ColumnStore
1485919543;7750000;7;240555;3018341;31035263;744000000;130200000;1208;150;RowStore
1485919545;7750000;8;206590;4257691;5991431;744000000;130200000;1208;150;ColumnStore
1485919548;7750000;8;386122;2779391;32104520;744000000;130200000;1208;150;RowStore
1485919550;7750000;9;172187;5071559;5834408;744000000;130200000;1208;150;ColumnStore
1485919552;7750000;9;257103;2394723;32304985;744000000;130200000;1208;150;RowStore
1485919554;7750000;10;190754;4258929;5504338;744000000;130200000;1208;150;ColumnStore
1485919557;7750000;10;279797;2399874;29157166;744000000;130200000;1208;150;RowStore
1485919559;7750000;11;190121;4153615;5746741;744000000;130200000;1208;150;ColumnStore
1485919561;7750000;11;248085;2277138;34028854;744000000;130200000;1208;150;RowStore
1485919564;7750000;12;215703;4116136;4593937;744000000;130200000;1208;150;ColumnStore
1485919566;7750000;12;195193;2408862;37872936;744000000;130200000;1208;150;RowStore
1485919568;7750000;13;250870;4385547;4634787;744000000;130200000;1208;150;ColumnStore
1485919570;7750000;13;214836;2107923;28219833;744000000;130200000;1208;150;RowStore
1485919573;7750000;14;202262;4629334;4621071;744000000;130200000;1208;150;ColumnStore
1485919575;7750000;14;226720;3105347;30933448;744000000;130200000;1208;150;RowStore
1485919577;7750000;15;173300;5064556;4808966;744000000;130200000;1208;150;ColumnStore
1485919580;7750000;15;236254;2465034;32671013;744000000;130200000;1208;150;RowStore
1485919582;7750000;16;214456;4361693;4848322;744000000;130200000;1208;150;ColumnStore
1485919584;7750000;16;253620;2462687;33048810;744000000;130200000;1208;150;RowStore
1485919587;7750000;17;212291;4348753;4733653;744000000;130200000;1208;150;ColumnStore
1485919589;7750000;17;201376;3092486;29875448;744000000;130200000;1208;150;RowStore
1485919591;7750000;18;291603;6807781;4806787;744000000;130200000;1208;150;ColumnStore
1485919594;7750000;18;209360;2924354;33821313;744000000;130200000;1208;150;RowStore
1485919596;7750000;19;213476;5360648;4713855;744000000;130200000;1208;150;ColumnStore
1485919598;7750000;19;193166;2950970;31344236;744000000;130200000;1208;150;RowStore
1485919601;7750000;20;174006;4256872;4987410;744000000;130200000;1208;150;ColumnStore
1485919603;7750000;20;211184;2614427;36189936;744000000;130200000;1208;150;RowStore
1485919605;7750000;21;203669;4199220;5119956;744000000;130200000;1208;150;ColumnStore
1485919608;7750000;21;237311;2431136;36790392;744000000;130200000;1208;150;RowStore
1485919610;7750000;22;228777;4599834;8147840;744000000;130200000;1208;150;ColumnStore
1485919612;7750000;22;196702;2182195;27556639;744000000;130200000;1208;150;RowStore
1485919614;7750000;23;231099;5340286;4916341;744000000;130200000;1208;150;ColumnStore
1485919617;7750000;23;207864;2266803;37328241;744000000;130200000;1208;150;RowStore
1485919619;7750000;24;202021;4350874;4833068;744000000;130200000;1208;150;ColumnStore
1485919621;7750000;24;241587;3693056;33291123;744000000;130200000;1208;150;RowStore
1485919624;7750000;25;165366;4567406;4813354;744000000;130200000;1208;150;ColumnStore
1485919626;7750000;25;234242;2555603;31998957;744000000;130200000;1208;150;RowStore
1485919629;7750000;26;208273;4243839;4891731;744000000;130200000;1208;150;ColumnStore
1485919631;7750000;26;252563;2500059;29965584;744000000;130200000;1208;150;RowStore
1485919633;7750000;27;160136;4396703;4846160;744000000;130200000;1208;150;ColumnStore
1485919636;7750000;27;218128;2393898;32528635;744000000;130200000;1208;150;RowStore
1485919638;7750000;28;218235;4406530;4699980;744000000;130200000;1208;150;ColumnStore
1485919640;7750000;28;353845;2617494;32514513;744000000;130200000;1208;150;RowStore
1485919643;7750000;29;194102;4680036;4941698;744000000;130200000;1208;150;ColumnStore
1485919645;7750000;29;216353;2431104;34393780;744000000;130200000;1208;150;RowStore
1485919647;7750000;30;211218;4391588;6466800;744000000;130200000;1208;150;ColumnStore
1485919650;7750000;30;220521;3809070;30193305;744000000;130200000;1208;150;RowStore
1485919652;7750000;31;193766;4381030;4894535;744000000;130200000;1208;150;ColumnStore
1485919654;7750000;31;208226;2258787;33661411;744000000;130200000;1208;150;RowStore
1485919657;7750000;32;277506;4770181;5778930;744000000;130200000;1208;150;ColumnStore
1485919659;7750000;32;235535;2604620;27440569;744000000;130200000;1208;150;RowStore
1485919661;7750000;33;203448;4347463;4849560;744000000;130200000;1208;150;ColumnStore
1485919664;7750000;33;188842;3007806;33988429;744000000;130200000;1208;150;RowStore
1485919666;7750000;34;247421;4336095;4764069;744000000;130200000;1208;150;ColumnStore
1485919668;7750000;34;252444;2390097;32779914;744000000;130200000;1208;150;RowStore
1485919671;7750000;35;217554;6163727;5450323;744000000;130200000;1208;150;ColumnStore
1485919673;7750000;35;231917;2194971;35526447;744000000;130200000;1208;150;RowStore
1485919675;7750000;36;277429;5453656;4818594;744000000;130200000;1208;150;ColumnStore
1485919678;7750000;36;224420;2949308;37919115;744000000;130200000;1208;150;RowStore
1485919680;7750000;37;208538;5972788;5643527;744000000;130200000;1208;150;ColumnStore
1485919683;7750000;37;243079;2147769;30322789;744000000;130200000;1208;150;RowStore
1485919685;7750000;38;221984;4624211;4740891;744000000;130200000;1208;150;ColumnStore
1485919688;7750000;38;285281;2820739;38637211;744000000;130200000;1208;150;RowStore
1485919690;7750000;39;159826;4758253;5052925;744000000;130200000;1208;150;ColumnStore
1485919692;7750000;39;226526;2768157;36750976;744000000;130200000;1208;150;RowStore
1485919695;7750000;40;200274;4371292;6088894;744000000;130200000;1208;150;ColumnStore
1485919697;7750000;40;183348;2834105;30495122;744000000;130200000;1208;150;RowStore
1485919699;7750000;41;186110;4389922;6085544;744000000;130200000;1208;150;ColumnStore
1485919702;7750000;41;316834;2761273;30147783;744000000;130200000;1208;150;RowStore
1485919704;7750000;42;177880;4426852;5980502;744000000;130200000;1208;150;ColumnStore
1485919707;7750000;42;206742;2784160;32988885;744000000;130200000;1208;150;RowStore
1485919709;7750000;43;219294;5499490;5827025;744000000;130200000;1208;150;ColumnStore
1485919711;7750000;43;236426;2602744;30745604;744000000;130200000;1208;150;RowStore
1485919714;7750000;44;247663;4426076;5152646;744000000;130200000;1208;150;ColumnStore
1485919716;7750000;44;213647;3192672;34003428;744000000;130200000;1208;150;RowStore
1485919718;7750000;45;168110;5574234;4664047;744000000;130200000;1208;150;ColumnStore
1485919721;7750000;45;189616;2594315;29714544;744000000;130200000;1208;150;RowStore
1485919723;7750000;46;175719;4274918;6405460;744000000;130200000;1208;150;ColumnStore
1485919725;7750000;46;214675;2292528;32941853;744000000;130200000;1208;150;RowStore
1485919728;7750000;47;199816;5373926;6500255;744000000;130200000;1208;150;ColumnStore
1485919730;7750000;47;220803;2553147;29862973;744000000;130200000;1208;150;RowStore
1485919732;7750000;48;217890;4485609;5131103;744000000;130200000;1208;150;ColumnStore
1485919735;7750000;48;173894;3078734;31216754;744000000;130200000;1208;150;RowStore
1485919737;7750000;49;209667;4372928;4850694;744000000;130200000;1208;150;ColumnStore
1485919739;7750000;49;217897;2132271;29869557;744000000;130200000;1208;150;RowStore
1485919742;9240000;0;175431;7173433;6562197;887040000;155232000;1208;150;ColumnStore
1485919745;9240000;0;215037;3031312;39863338;887040000;155232000;1208;150;RowStore
1485919748;9240000;1;221634;4734657;5631854;887040000;155232000;1208;150;ColumnStore
1485919750;9240000;1;192190;3101562;45642287;887040000;155232000;1208;150;RowStore
1485919753;9240000;2;213239;4817401;5516643;887040000;155232000;1208;150;ColumnStore
1485919756;9240000;2;255831;2193335;42705475;887040000;155232000;1208;150;RowStore
1485919759;9240000;3;237760;4133424;6110082;887040000;155232000;1208;150;ColumnStore
1485919761;9240000;3;220138;3607729;38988548;887040000;155232000;1208;150;RowStore
1485919764;9240000;4;193829;6294917;5716146;887040000;155232000;1208;150;ColumnStore
1485919767;9240000;4;197236;2728851;40706014;887040000;155232000;1208;150;RowStore
1485919770;9240000;5;221807;4451065;6245995;887040000;155232000;1208;150;ColumnStore
1485919773;9240000;5;213313;4171618;37090261;887040000;155232000;1208;150;RowStore
1485919775;9240000;6;205028;4449934;5775974;887040000;155232000;1208;150;ColumnStore
1485919778;9240000;6;231975;2701650;35746267;887040000;155232000;1208;150;RowStore
1485919781;9240000;7;225196;4339069;5566456;887040000;155232000;1208;150;ColumnStore
1485919784;9240000;7;246585;2211822;47315326;887040000;155232000;1208;150;RowStore
1485919786;9240000;8;190788;4512211;5834942;887040000;155232000;1208;150;ColumnStore
1485919789;9240000;8;238075;2223030;34903462;887040000;155232000;1208;150;RowStore
1485919792;9240000;9;201497;4941307;5679367;887040000;155232000;1208;150;ColumnStore
1485919795;9240000;9;272357;2658882;36002799;887040000;155232000;1208;150;RowStore
1485919797;9240000;10;209442;4454886;5625066;887040000;155232000;1208;150;ColumnStore
1485919800;9240000;10;359138;2597632;38999535;887040000;155232000;1208;150;RowStore
1485919803;9240000;11;206219;4382028;5599085;887040000;155232000;1208;150;ColumnStore
1485919806;9240000;11;232742;2227908;43344388;887040000;155232000;1208;150;RowStore
1485919808;9240000;12;240928;4526897;5754833;887040000;155232000;1208;150;ColumnStore
1485919811;9240000;12;206861;2615394;35269385;887040000;155232000;1208;150;RowStore
1485919814;9240000;13;205280;4460235;5685104;887040000;155232000;1208;150;ColumnStore
1485919817;9240000;13;185289;2170830;37648005;887040000;155232000;1208;150;RowStore
1485919819;9240000;14;197194;4472849;5537336;887040000;155232000;1208;150;ColumnStore
1485919822;9240000;14;257485;2324654;42683004;887040000;155232000;1208;150;RowStore
1485919825;9240000;15;206221;4338172;6269968;887040000;155232000;1208;150;ColumnStore
1485919828;9240000;15;231290;2538195;41323137;887040000;155232000;1208;150;RowStore
1485919830;9240000;16;222987;4157480;7245929;887040000;155232000;1208;150;ColumnStore
1485919833;9240000;16;220742;2630809;39369759;887040000;155232000;1208;150;RowStore
1485919836;9240000;17;204268;5633579;8022102;887040000;155232000;1208;150;ColumnStore
1485919839;9240000;17;234615;2925712;40013510;887040000;155232000;1208;150;RowStore
1485919841;9240000;18;175940;4786898;5585512;887040000;155232000;1208;150;ColumnStore
1485919844;9240000;18;232009;2286968;37421171;887040000;155232000;1208;150;RowStore
1485919847;9240000;19;191347;6418114;5567690;887040000;155232000;1208;150;ColumnStore
1485919850;9240000;19;184870;2735373;38246184;887040000;155232000;1208;150;RowStore
1485919852;9240000;20;212362;6147678;7028002;887040000;155232000;1208;150;ColumnStore
1485919855;9240000;20;210104;2995873;36263203;887040000;155232000;1208;150;RowStore
1485919858;9240000;21;207179;5769614;5667484;887040000;155232000;1208;150;ColumnStore
1485919861;9240000;21;208231;2742418;36354497;887040000;155232000;1208;150;RowStore
1485919864;9240000;22;168448;6319669;5599311;887040000;155232000;1208;150;ColumnStore
1485919866;9240000;22;215920;2546546;39857702;887040000;155232000;1208;150;RowStore
1485919869;9240000;23;236927;4160325;5609909;887040000;155232000;1208;150;ColumnStore
1485919872;9240000;23;278606;2940780;39903981;887040000;155232000;1208;150;RowStore
1485919875;9240000;24;261370;4360042;6014626;887040000;155232000;1208;150;ColumnStore
1485919878;9240000;24;210822;2176640;35433176;887040000;155232000;1208;150;RowStore
1485919881;9240000;25;179785;4238963;6588364;887040000;155232000;1208;150;ColumnStore
1485919884;9240000;25;196962;2583831;45096771;887040000;155232000;1208;150;RowStore
1485919887;9240000;26;286521;4372429;6447454;887040000;155232000;1208;150;ColumnStore
1485919890;9240000;26;219693;2561986;40289926;887040000;155232000;1208;150;RowStore
1485919893;9240000;27;185912;4422079;6210376;887040000;155232000;1208;150;ColumnStore
1485919895;9240000;27;227307;3658977;38854174;887040000;155232000;1208;150;RowStore
1485919898;9240000;28;195778;4375467;6234777;887040000;155232000;1208;150;ColumnStore
1485919901;9240000;28;194955;2327229;37678983;887040000;155232000;1208;150;RowStore
1485919904;9240000;29;227865;5479390;5621241;887040000;155232000;1208;150;ColumnStore
1485919907;9240000;29;248286;2743512;41757744;887040000;155232000;1208;150;RowStore
1485919910;9240000;30;259041;5462481;5776199;887040000;155232000;1208;150;ColumnStore
1485919912;9240000;30;231706;2533308;41293650;887040000;155232000;1208;150;RowStore
1485919915;9240000;31;197405;4536776;5660409;887040000;155232000;1208;150;ColumnStore
1485919918;9240000;31;196484;4463106;37032231;887040000;155232000;1208;150;RowStore
1485919921;9240000;32;248670;4379010;6337664;887040000;155232000;1208;150;ColumnStore
1485919924;9240000;32;223580;2470621;39567947;887040000;155232000;1208;150;RowStore
1485919926;9240000;33;213682;4406023;5492794;887040000;155232000;1208;150;ColumnStore
1485919929;9240000;33;233142;1999648;41392555;887040000;155232000;1208;150;RowStore
1485919932;9240000;34;203051;4371992;5558468;887040000;155232000;1208;150;ColumnStore
1485919935;9240000;34;277390;2576471;38406595;887040000;155232000;1208;150;RowStore
1485919938;9240000;35;236545;4460672;7262312;887040000;155232000;1208;150;ColumnStore
