RETURN_O_ID;RETURN_O_ENTRY_D;RETURN_O_CARRIER_ID;Timestamp,N;Repetition;TimeInMsec;DataSetSizeInByte;DataSetSizeInGigaByte
5336210,706101219,7,1485516889,30970000,17,99318796;1362680000;1.269095
5336210,706101219,7,1485516891,30970000,18,99116497;1362680000;1.269095
5336210,706101219,7,1485516894,30970000,19,94390272;1362680000;1.269095
7606021,744615820,10,1485516897,40960000,0,131844242;1802240000;1.678467
7606021,744615820,10,1485516901,40960000,1,125699275;1802240000;1.678467
7606021,744615820,10,1485516904,40960000,2,133952136;1802240000;1.678467
7606021,744615820,10,1485516907,40960000,3,124881535;1802240000;1.678467
7606021,744615820,10,1485516911,40960000,4,124967265;1802240000;1.678467
7606021,744615820,10,1485516914,40960000,5,125100103;1802240000;1.678467
7606021,744615820,10,1485516918,40960000,6,126921933;1802240000;1.678467
7606021,744615820,10,1485516921,40960000,7,136658095;1802240000;1.678467
7606021,744615820,10,1485516924,40960000,8,132117693;1802240000;1.678467
7606021,744615820,10,1485516928,40960000,9,124930172;1802240000;1.678467
7606021,744615820,10,1485516931,40960000,10,126235790;1802240000;1.678467
7606021,744615820,10,1485516935,40960000,11,131233937;1802240000;1.678467
7606021,744615820,10,1485516938,40960000,12,134116854;1802240000;1.678467
7606021,744615820,10,1485516941,40960000,13,136547862;1802240000;1.678467
7606021,744615820,10,1485516945,40960000,14,124920093;1802240000;1.678467
7606021,744615820,10,1485516948,40960000,15,125076143;1802240000;1.678467
7606021,744615820,10,1485516952,40960000,16,131772521;1802240000;1.678467
7606021,744615820,10,1485516955,40960000,17,127060339;1802240000;1.678467
7606021,744615820,10,1485516958,40960000,18,136537077;1802240000;1.678467
7606021,744615820,10,1485516962,40960000,19,124997615;1802240000;1.678467
9743636,781255513,7,1485516966,50950000,0,157766013;2241800000;2.087839
9743636,781255513,7,1485516970,50950000,1,164144634;2241800000;2.087839
9743636,781255513,7,1485516975,50950000,2,159154758;2241800000;2.087839
9743636,781255513,7,1485516979,50950000,3,157002067;2241800000;2.087839
9743636,781255513,7,1485516983,50950000,4,163894991;2241800000;2.087839
9743636,781255513,7,1485516987,50950000,5,162341098;2241800000;2.087839
9743636,781255513,7,1485516992,50950000,6,167544105;2241800000;2.087839
9743636,781255513,7,1485516996,50950000,7,163182055;2241800000;2.087839
9743636,781255513,7,1485517000,50950000,8,168129356;2241800000;2.087839
9743636,781255513,7,1485517004,50950000,9,158641679;2241800000;2.087839
9743636,781255513,7,1485517009,50950000,10,163428264;2241800000;2.087839
9743636,781255513,7,1485517013,50950000,11,155956432;2241800000;2.087839
9743636,781255513,7,1485517017,50950000,12,168827134;2241800000;2.087839
9743636,781255513,7,1485517021,50950000,13,157432378;2241800000;2.087839
9743636,781255513,7,1485517026,50950000,14,162970418;2241800000;2.087839
9743636,781255513,7,1485517030,50950000,15,155321556;2241800000;2.087839
9743636,781255513,7,1485517034,50950000,16,163950441;2241800000;2.087839
9743636,781255513,7,1485517038,50950000,17,162339238;2241800000;2.087839
9743636,781255513,7,1485517043,50950000,18,164932030;2241800000;2.087839
9743636,781255513,7,1485517047,50950000,19,163290697;2241800000;2.087839
3852867,984229502,5,1485517052,60940000,0,188421145;2681360000;2.497211
3852867,984229502,5,1485517057,60940000,1,187901058;2681360000;2.497211
3852867,984229502,5,1485517062,60940000,2,199062629;2681360000;2.497211
3852867,984229502,5,1485517067,60940000,3,196571893;2681360000;2.497211
3852867,984229502,5,1485517072,60940000,4,187325543;2681360000;2.497211
3852867,984229502,5,1485517077,60940000,5,186261423;2681360000;2.497211
3852867,984229502,5,1485517082,60940000,6,195299247;2681360000;2.497211
3852867,984229502,5,1485517087,60940000,7,185946012;2681360000;2.497211
3852867,984229502,5,1485517092,60940000,8,189170853;2681360000;2.497211
3852867,984229502,5,1485517097,60940000,9,189486216;2681360000;2.497211
3852867,984229502,5,1485517103,60940000,10,203066038;2681360000;2.497211
3852867,984229502,5,1485517108,60940000,11,195860316;2681360000;2.497211
3852867,984229502,5,1485517113,60940000,12,186601992;2681360000;2.497211
3852867,984229502,5,1485517118,60940000,13,195745039;2681360000;2.497211
3852867,984229502,5,1485517123,60940000,14,196282334;2681360000;2.497211
3852867,984229502,5,1485517128,60940000,15,200632285;2681360000;2.497211
3852867,984229502,5,1485517133,60940000,16,205099982;2681360000;2.497211
3852867,984229502,5,1485517138,60940000,17,196139645;2681360000;2.497211
3852867,984229502,5,1485517143,60940000,18,194481353;2681360000;2.497211
3852867,984229502,5,1485517148,60940000,19,187560803;2681360000;2.497211
9714016,1126373533,7,1485517154,70930000,0,221295856;3120920000;2.906583
9714016,1126373533,7,1485517160,70930000,1,228662231;3120920000;2.906583
9714016,1126373533,7,1485517166,70930000,2,216383574;3120920000;2.906583
9714016,1126373533,7,1485517172,70930000,3,220171216;3120920000;2.906583
9714016,1126373533,7,1485517178,70930000,4,227783378;3120920000;2.906583
9714016,1126373533,7,1485517184,70930000,5,231513577;3120920000;2.906583
9714016,1126373533,7,1485517189,70930000,6,234050790;3120920000;2.906583
9714016,1126373533,7,1485517195,70930000,7,223871615;3120920000;2.906583
9714016,1126373533,7,1485517201,70930000,8,216469700;3120920000;2.906583
9714016,1126373533,7,1485517207,70930000,9,218402872;3120920000;2.906583
9714016,1126373533,7,1485517213,70930000,10,229665613;3120920000;2.906583
9714016,1126373533,7,1485517219,70930000,11,231750922;3120920000;2.906583
9714016,1126373533,7,1485517225,70930000,12,219323130;3120920000;2.906583
9714016,1126373533,7,1485517231,70930000,13,216901966;3120920000;2.906583
9714016,1126373533,7,1485517237,70930000,14,216968061;3120920000;2.906583
9714016,1126373533,7,1485517243,70930000,15,229705149;3120920000;2.906583
9714016,1126373533,7,1485517249,70930000,16,233169675;3120920000;2.906583
9714016,1126373533,7,1485517254,70930000,17,230868436;3120920000;2.906583
9714016,1126373533,7,1485517260,70930000,18,226609321;3120920000;2.906583
9714016,1126373533,7,1485517266,70930000,19,227208926;3120920000;2.906583
7489530,263994222,4,1485517273,80920000,0,263871670;3560480000;3.315955
7489530,263994222,4,1485517280,80920000,1,258207302;3560480000;3.315955
7489530,263994222,4,1485517287,80920000,2,259703122;3560480000;3.315955
7489530,263994222,4,1485517293,80920000,3,262781796;3560480000;3.315955
7489530,263994222,4,1485517300,80920000,4,265185529;3560480000;3.315955
7489530,263994222,4,1485517307,80920000,5,247269379;3560480000;3.315955
7489530,263994222,4,1485517314,80920000,6,263596638;3560480000;3.315955
7489530,263994222,4,1485517320,80920000,7,247240673;3560480000;3.315955
7489530,263994222,4,1485517327,80920000,8,296909813;3560480000;3.315955
7489530,263994222,4,1485517335,80920000,9,259897456;3560480000;3.315955
7489530,263994222,4,1485517342,80920000,10,298128090;3560480000;3.315955
7489530,263994222,4,1485517350,80920000,11,306846114;3560480000;3.315955
7489530,263994222,4,1485517357,80920000,12,262749034;3560480000;3.315955
7489530,263994222,4,1485517364,80920000,13,272294269;3560480000;3.315955
7489530,263994222,4,1485517371,80920000,14,263697703;3560480000;3.315955
7489530,263994222,4,1485517377,80920000,15,261355454;3560480000;3.315955
7489530,263994222,4,1485517384,80920000,16,260441811;3560480000;3.315955
7489530,263994222,4,1485517391,80920000,17,261888743;3560480000;3.315955
7489530,263994222,4,1485517398,80920000,18,262411249;3560480000;3.315955
7489530,263994222,4,1485517404,80920000,19,246906747;3560480000;3.315955
1425146,1323738872,7,1485517412,90910000,0,283130927;4000040000;3.725327
1425146,1323738872,7,1485517420,90910000,1,294353842;4000040000;3.725327
1425146,1323738872,7,1485517427,90910000,2,299098079;4000040000;3.725327
1425146,1323738872,7,1485517435,90910000,3,296093848;4000040000;3.725327
1425146,1323738872,7,1485517442,90910000,4,290256774;4000040000;3.725327
1425146,1323738872,7,1485517450,90910000,5,290508935;4000040000;3.725327
1425146,1323738872,7,1485517458,90910000,6,296859145;4000040000;3.725327
1425146,1323738872,7,1485517465,90910000,7,287957350;4000040000;3.725327
1425146,1323738872,7,1485517473,90910000,8,284789937;4000040000;3.725327
1425146,1323738872,7,1485517480,90910000,9,278078634;4000040000;3.725327
1425146,1323738872,7,1485517488,90910000,10,282145975;4000040000;3.725327
1425146,1323738872,7,1485517495,90910000,11,288123722;4000040000;3.725327
1425146,1323738872,7,1485517503,90910000,12,326548307;4000040000;3.725327
1425146,1323738872,7,1485517512,90910000,13,325452761;4000040000;3.725327
1425146,1323738872,7,1485517521,90910000,14,351006950;4000040000;3.725327
1425146,1323738872,7,1485517529,90910000,15,335328562;4000040000;3.725327
1425146,1323738872,7,1485517538,90910000,16,334146242;4000040000;3.725327
1425146,1323738872,7,1485517547,90910000,17,303489232;4000040000;3.725327
1425146,1323738872,7,1485517555,90910000,18,355658852;4000040000;3.725327
1425146,1323738872,7,1485517563,90910000,19,342471867;4000040000;3.725327
9699056,1599747468,8,1485517573,100900000,0,368789292;4439600000;4.134700
9699056,1599747468,8,1485517582,100900000,1,363828109;4439600000;4.134700
9699056,1599747468,8,1485517592,100900000,2,420875637;4439600000;4.134700
9699056,1599747468,8,1485517602,100900000,3,450416154;4439600000;4.134700
9699056,1599747468,8,1485517612,100900000,4,370968133;4439600000;4.134700
9699056,1599747468,8,1485517621,100900000,5,363181773;4439600000;4.134700
9699056,1599747468,8,1485517630,100900000,6,355188048;4439600000;4.134700
9699056,1599747468,8,1485517639,100900000,7,357408464;4439600000;4.134700
9699056,1599747468,8,1485517648,100900000,8,347212381;4439600000;4.134700
9699056,1599747468,8,1485517658,100900000,9,435617208;4439600000;4.134700
9699056,1599747468,8,1485517668,100900000,10,384167244;4439600000;4.134700
9699056,1599747468,8,1485517679,100900000,11,435548246;4439600000;4.134700
9699056,1599747468,8,1485517688,100900000,12,336206366;4439600000;4.134700
9699056,1599747468,8,1485517698,100900000,13,419537143;4439600000;4.134700
9699056,1599747468,8,1485517708,100900000,14,413345756;4439600000;4.134700
9699056,1599747468,8,1485517718,100900000,15,366250865;4439600000;4.134700
9699056,1599747468,8,1485517727,100900000,16,340094389;4439600000;4.134700
9699056,1599747468,8,1485517736,100900000,17,338766098;4439600000;4.134700
9699056,1599747468,8,1485517745,100900000,18,311360029;4439600000;4.134700
9699056,1599747468,8,1485517754,100900000,19,347040058;4439600000;4.134700
7899594,405272435,0,1485517764,110890000,0,360471806;4879160000;4.544072
7899594,405272435,0,1485517774,110890000,1,405686250;4879160000;4.544072
7899594,405272435,0,1485517784,110890000,2,340515905;4879160000;4.544072
7899594,405272435,0,1485517793,110890000,3,352128895;4879160000;4.544072
7899594,405272435,0,1485517802,110890000,4,353598232;4879160000;4.544072
7899594,405272435,0,1485517811,110890000,5,338536864;4879160000;4.544072
7899594,405272435,0,1485517820,110890000,6,353905729;4879160000;4.544072
7899594,405272435,0,1485517830,110890000,7,345022738;4879160000;4.544072
7899594,405272435,0,1485517839,110890000,8,341002997;4879160000;4.544072
7899594,405272435,0,1485517848,110890000,9,341338106;4879160000;4.544072
7899594,405272435,0,1485517857,110890000,10,343721411;4879160000;4.544072
7899594,405272435,0,1485517867,110890000,11,343810813;4879160000;4.544072
7899594,405272435,0,1485517876,110890000,12,338984241;4879160000;4.544072
7899594,405272435,0,1485517885,110890000,13,340145328;4879160000;4.544072
