0.0,2.3,branch_free
0.2,3.4,branch_free
0.4,3.9,branch_free
0.6,4.3,branch_free
0.8,4.9,branch_free
1.0,5.6,branch_free
0.0,1.8,micro_optimizied
0.2,3.6,micro_optimizied
0.4,4.7,micro_optimizied
0.6,5.1,micro_optimizied
0.8,4.9,micro_optimizied
1.0,5.3,micro_optimizied
0.0,2.3,optimizied_branch_free
0.2,3.4,optimizied_branch_free
0.4,3.8,optimizied_branch_free
0.6,4.3,optimizied_branch_free
0.8,4.8,optimizied_branch_free
1.0,5.3,optimizied_branch_free
